56134.0	53410.0	17245.0	62645.0	33505.0	165877.0	100015.0	140118.0	2560.0	8762.0	8033.0	33931.0	9325.0	5306.0	42986.0	53874.0	12708.0	9832.0
52218.0	49708.0	16496.0	58422.0	31293.0	161272.0	96943.0	134987.0	2571.0	8830.0	8093.0	34316.0	9397.0	5268.0	42722.0	51865.0	12754.0	9863.0
53665.0	51076.0	16773.0	59983.0	32111.0	160250.0	96262.0	133848.0	2560.0	8760.0	8031.0	33924.0	9324.0	5202.0	42261.0	53693.0	12085.0	9422.0
49267.0	46918.0	15932.0	55240.0	29627.0	144676.0	85876.0	116498.0	2542.0	8648.0	7932.0	33292.0	9206.0	5049.0	41194.0	47953.0	11952.0	9334.0
52491.0	49966.0	16548.0	58717.0	31448.0	195114.0	119513.0	172690.0	2495.0	8354.0	7672.0	31632.0	8896.0	5116.0	41658.0	63789.0	10934.0	8663.0
63026.0	59924.0	18562.0	70076.0	37397.0	210829.0	129994.0	190198.0	2583.0	8911.0	8165.0	34776.0	9483.0	5768.0	46210.0	64637.0	12883.0	9947.0
51734.0	49250.0	16403.0	57900.0	31020.0	158129.0	94848.0	131486.0	2561.0	8768.0	8038.0	33969.0	9332.0	5280.0	42806.0	50746.0	12041.0	9393.0
50594.0	48172.0	16186.0	56671.0	30376.0	149281.0	88947.0	121629.0	2555.0	8730.0	8004.0	33750.0	9291.0	5175.0	42072.0	49182.0	12346.0	9594.0
52525.0	49998.0	16555.0	58753.0	31467.0	153977.0	92079.0	126861.0	2555.0	8731.0	8005.0	33757.0	9293.0	5226.0	42428.0	50790.0	12001.0	9366.0
52178.0	49699.0	17039.0	58558.0	31424.0	145223.0	86840.0	119632.0	2637.0	8758.0	8048.0	32880.0	9328.0	4757.0	38641.0	49982.0	13624.0	10328.0
50245.0	47873.0	16670.0	56474.0	30332.0	142654.0	85127.0	116770.0	2627.0	8697.0	7995.0	32539.0	9264.0	4718.0	38370.0	49375.0	13272.0	10096.0
46882.0	44693.0	16027.0	52848.0	28433.0	153561.0	92401.0	128921.0	2575.0	8364.0	7700.0	30661.0	8914.0	4511.0	36925.0	54660.0	11778.0	9112.0
66208.0	62961.0	19721.0	73686.0	39346.0	238237.0	148871.0	223257.0	2687.0	9076.0	8330.0	34675.0	9663.0	5808.0	45979.0	85565.0	15843.0	11789.0
